"HUM:ind","What contemptible scoundrel stole the cork from my lunch ?"
"HUM:ind","Who was the first English circumnavigator of the globe ?"
"HUM:gr","Who made the largest cocaine seizure in Ventura County history ?"
"HUM:ind","Who liberated 19th century Sicily and Naples ?"
"HUM:ind","What actor has a tattoo on his right wrist reading Scotland Forever ?"
"HUM:ind","Who appointed the chair of the Federal Reserve ?"
"HUM:desc","Who is Samuel F. Pickering ?"
"HUM:ind","What English queen had six fingers on one hand ?"
"HUM:ind","What tennis player has the nickname `` Nasty '' ?"
"HUM:ind","What non-conformist abstract painter was dubbed Jack The Dripper by Time ?"
"HUM:ind","Who founded the modern theory of probability ?"
"HUM:ind","Who 's The King of Swing ?"
"HUM:ind","What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco ?"
"HUM:ind","What South Vietnamese president was assassinated by his generals in 1963 ?"
"HUM:ind","Who won the 1968 California Democratic primary ?"
"HUM:ind","Who spoke the only word in Mel Brooks 's Silent Movie ?"
"HUM:ind","What was Thatcher 's first name ?"
"HUM:gr","Name the fast food chain with the golden arches ."
"HUM:ind","Who was the first Russian astronaut to walk in space ?"
"HUM:ind","Who wrote ` Dubliners ' ?"
"HUM:ind","Who is Malaysia 's 43rd prime minister ?"
"HUM:ind","Who founded the first aerodynamics laboratory in 1912 ?"
"HUM:ind","Who said `` Give me liberty or give me death '' ?"
"HUM:gr","What 's Japan 's largest car manufacturer ?"
"HUM:ind","Name of the powerful white trader in Conrad 's `` Heart of Darkness '' ?"
"HUM:gr","Rotary engines were manufactured by which company ?"
"HUM:ind","Who invented the pull-tab opener on cans ?"
"HUM:ind","What is the name of the deranged super-criminal Otto Octavius uses ?"
"HUM:ind","Whose acceptance speech of more than 3 minutes prompted a time limit on Academy Award thank-yous ?"
"HUM:gr","Name the tree growing company ."
"HUM:ind","Who declared : `` I think I 'll go out and milk the elk '' ?"
"HUM:ind","Which former Ku Klux Klan member won an elected office in the U.S. ?"
"HUM:ind","Who was the actor who played Sam in the movie Casablanca ?"
"HUM:title","What task does the Bouvier breed of dog perform ?"
"HUM:ind","What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?"
"HUM:ind","What was the real name of writer Ross Macdonald , creator of the hero Lew Archer ?"
"HUM:ind","Who makes chicken `` finger lickin '' good ?"
"HUM:ind","What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?"
"HUM:ind","What are the names of Jacques Cousteau 's two sons ?"
"HUM:ind","Who accompanied Space Ghost on his missions ?"
"HUM:ind","What World War II leader declared : `` The blow has been struck '' ?"
"HUM:ind","Who was Israel 's first prime minister ?"
"HUM:title","When not adventuring on Rann , what does Adam Strange call his profession ?"
"HUM:title","What occupation has the highest divorce rate ?"
"HUM:ind","What California governor said : `` Inaction may be the highest form of action '' ?"
"HUM:desc","Who is Desmond Tutu ?"
"HUM:ind","Who was the first person to study the stars ?"
"HUM:ind","Who is the author of the book , `` The Iron Lady : A Biography of Margaret Thatcher '' ?"
"HUM:gr","What are the top 10 colleges in the United States in the field of engineering ?"
"HUM:ind","Who did Doris Day mean when she said : `` I call him Ernie because he 's certainly no Rock '' ?"
"HUM:ind","Who is the owner of CNN ?"
"HUM:ind","What knighted actor narrates TV 's The World at War ?"
"HUM:ind","What football coach 's story was told in the movie Run to Daylight ?"
"HUM:gr","What businesses in Alaska were affected by the Exxon Valdez oil spill ?"
"HUM:ind","What was the name of Randy Craft 's lawyer ?"
"HUM:ind","Who markets Spaghetti-o 's ?"
"HUM:ind","Who co-starred with Julie Andrews in Mary Poppins ?"
"HUM:desc","Who was Ezra Taft Benson ?"
"HUM:ind","What Argentine boxer was shot dead outside a Nevada brothel in May ?"
"HUM:ind","What is Jimmy Olsen 's full name ?"
"HUM:ind","What famous New York City mayor wrote the hit song , `` Will You Love Me in December as You Do in May ? ''"
"HUM:ind","Who is Pia Zadora 's millionaire husband and mentor ?"
"HUM:ind","What U.S. President was the first to breed mules ?"
"HUM:ind","What astronomer-architect designed the present St. Paul 's Cathedral in London ?"
"HUM:ind","What feminist wrote Sexual Politics and Flying ?"
"HUM:ind","Who was the first American world chess champion ?"
"HUM:ind","Who was the last woman executed in England ?"
"HUM:gr","What university football team did O.J. Simpson take to the Rose Bowl ?"
"HUM:gr","What NFL team did Vince Lombardi end his coaching career with ?"
"HUM:desc","Who is Prince Naseem Hamed ?"
"HUM:title","What title does comedian Henry Youngman claim ?"
"HUM:gr","Who made the first airplane that could fly ?"
"HUM:ind","Who was International Olympic Committee chairman at the 1936 Summer Games ?"
"HUM:gr","What company has built more than 2.5 billion little green houses since 1935 ?"
"HUM:ind","What appointments secretary to Richard Nixon went to jail ?"
"HUM:ind","Who released the Internet worm in the late 1980s ?"
"HUM:ind","What is the name of the American who was captured when his plane went down over Syrian-held Lebanon ?"
"HUM:gr","What school does Tom attend in Tom Brown 's School Days ?"
"HUM:ind","What basketball player is credited with 23 , 924 rebounds ?"
"HUM:ind","What American sergeant lost both of his hands in combat during World War II and then went on to act in a single movie for which he won two Oscars ?"
"HUM:ind","Who invented the fountain ?"
"HUM:ind","What Batman character tools around on a Batcycle ?"
"HUM:ind","Who was Sherlock Holmes 's archenemy ?"
"HUM:ind","What 's the name of Tom Sawyer 's aunt with whom he lives ?"
"HUM:ind","Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?"
"HUM:ind","What doctor claimed in a 1946 book : `` There is no such thing as a bad boy '' ?"
"HUM:ind","What comedian created a punch-drunk pugilist named Cauliflower McPugg ?"
"HUM:desc","Who is William Wordsworth ?"
"HUM:desc","Who is Charles Lindbergh ?"
"HUM:ind","Who is the prime minister in Norway ?"
"HUM:ind","What actress starred in `` The Lion in Winter '' ?"
"HUM:ind","Who won the rugby world cup in ?"
"HUM:title","What is Nicholas Cage 's profession ?"
"HUM:ind","Who is the famous sister of actress Olivia De Havilland ?"
"HUM:ind","Which German president was pressured into appointing Hitler chancellor in 1933 ?"
"HUM:gr","What businesses or agencies would do an employment verification ?"
"HUM:ind","What famous coach said `` if you can 't beat 'em in the alley , you can 't beat 'em on the ice '' ?"
"HUM:ind","What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?"
"HUM:ind","Who was Darth Vader 's son ?"
"HUM:ind","Who invented the process to make condensed milk ?"
"HUM:ind","What actor and actress have made the most movies ?"
"HUM:ind","Who found Hawaii ?"
"HUM:ind","Who protects DC Comics ' realm of dreams ?"
"HUM:ind","Who created Harry Lime ?"
"HUM:ind","Who was President Cleveland 's wife ?"
"HUM:gr","What company named one of its pens `` The Banana '' ?"
"HUM:ind","Who invented the Moog Synthesizer ?"
"HUM:ind","Who makes the `` Die Hard '' car battery ?"
"HUM:ind","What is the name of Dolly Parton 's rarely seen husband ?"
"HUM:ind","Whose old London come-on was : `` Buy my sweet lavender '' ?"
"HUM:ind","Who wrote the lyrics to Porgy and Bess ?"
"HUM:ind","What two New York Yankee pitchers swapped wives and families ?"
"HUM:ind","Name one of King Henry VIII 's wives ."
"HUM:title","What does Robin Williams do ?"
"HUM:ind","Who is the French literary charcter who is chiefly famous for his enormous nose ?"
"HUM:ind","Who killed Martin Luther King ?"
"HUM:ind","Who owns the rights on a TV program ?"
"HUM:ind","Who invented Astroturf ?"
"HUM:ind","What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose ?"
"HUM:ind","What former African leader held his country 's boxing title for nine years ?"
"HUM:gr","What camera company said , `` If you haven 't got the time , we 've got the camera ? ''"
"HUM:ind","What 2th-century American poet wrote a four-volume biography of Abraham Lincoln ?"
"HUM:ind","Who stopped making diary entries on May 31 , 1669 , because he thought he was going blind ?"
"HUM:ind","What journalist can be found in and around Walden Puddle ?"
"HUM:ind","What woman pitcher has struck out Ted Williams and Hank Aaron ?"
"HUM:ind","What is the real name of the singer , Madonna ?"
"HUM:ind","What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . ''"
"HUM:ind","Who was the first woman in space ?"
"HUM:gr","What professional sports league originated the college draft ?"
"HUM:ind","Who discovered imaginary numbers ?"
"HUM:ind","Who does the voices of the Simpsons ?"
"HUM:ind","Who is the richest person in the world , without owning a business ?"
"HUM:gr","Who manufactures the software , `` PhotoShop '' ?"
"HUM:ind","Who was the second man to walk on the moon ?"
"HUM:ind","What author was appointed U.S. ambassador to Spain in 1842 ?"
"HUM:ind","Who is Westview High 's band director in Funky Winkerbean ?"
"HUM:ind","What singer 's hit song inspired the Dolly Parton Stallone movie Rhinestone ?"
"HUM:desc","Who is Edmund Kemper ?"
"HUM:ind","What was Mao , the Chinese leader 's , full name ?"
"HUM:ind","Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?"
"HUM:gr","What radio station did Paul Harvey work for ?"
"HUM:ind","What character narrates Treasure Island ?"
"HUM:ind","Who starred with Charlie Chaplin in Modern Times and The Great Dictator ?"
"HUM:ind","What Catch-22 character is elected mayor of half a dozen Italian cities ?"
"HUM:ind","Whom does Uncle Duke 's girl friend , Honey , room with ?"
"HUM:ind","When called upon to surrender , what American general replied , `` Sir , I have not yet begun to fight . '' ?"
"HUM:gr","What team did Babe Ruth play his first major league game for ?"
"HUM:ind","What relative of Leo Tolstoy translated War and Peace eight times ?"
"HUM:ind","Who was the second person ever to wear Iron Man 's armor ?"
"HUM:ind","Who is the director and editor of the movie Big starring Tom Hanks ?"
"HUM:ind","Who won two gold medals in skiing in the Olympic Games in Calgary ?"
"HUM:gr","What are the four railways in Monopoly ?"
"HUM:ind","Who are the top ten richest people in the world ?"
"HUM:ind","Who is the leader of Brunei ?"
"HUM:ind","Who were the head writers for the Smothers Brothers Comedy Hour ?"
"HUM:ind","Who portrayed Prewett in From Here to Eternity ?"
"HUM:ind","What Scottish poet penned To a Mouse and To a Louse ?"
"HUM:ind","What is the name of the inventor of silly putty ?"
"HUM:ind","What famous communist leader died in Mexico City ?"
"HUM:ind","Who was the first woman to run the mile in less than 4 36893 minutes ?"
"HUM:ind","Who awarded The Flying Fickle Finger of Fate ?"
"HUM:ind","What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?"
"HUM:ind","What are the top boy names in the U.S. ?"
"HUM:ind","Who was the lyricist and who was the composer between Gilbert and Sullivan ?"
"HUM:ind","Who was the lawyer for Randy Craft ?"
"HUM:ind","Who was the 3rd president of the United States ?"
"HUM:ind","Name Dick Tracy 's two children ."
"HUM:gr","What was the previous name for the Commonwealth ?"
"HUM:ind","Who gave King Arthur the round table ?"
"HUM:ind","Who became president of the U.S. in 1789 ?"
"HUM:ind","Who wrote `` The Scarlet Letter '' ?"
"HUM:ind","Who did Sara Jane Moore try to assassinate ?"
"HUM:title","What title did Shevardnadze have during the Soviet era ?"
"HUM:ind","Which king signed the Magna Carta ?"
"HUM:ind","Name the child left on a doorstep at the beginning of Gasoline Alley ."
"HUM:gr","Which college did Dikembe Mutombo play basketball for ?"
"HUM:ind","What was Darth Vader 's son named ?"
"HUM:ind","What British female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and '50s ?"
"HUM:ind","Who portrayed Field Marshal Erwin Rommel in The Desert Fox ?"
"HUM:ind","Who makes the `` cross-your-heart bra '' ?"
"HUM:ind","Who is Archie Bunker 's son-in-law ?"
"HUM:gr","What company produces Spumante ?"
"HUM:gr","What major airline has the best safety record in the world ?"
"HUM:ind","What President became Chief Justice after his presidency ?"
"HUM:ind","Who was chief engineer of the Starship Enterprise ?"
"HUM:ind","What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?"
"HUM:ind","Who is the most sexy celebrity ?"
"HUM:ind","What detective lives on Punchbowl Hill and has 11 children ?"
"HUM:ind","Rotary engines used to be made by whom ?"
"HUM:ind","Who portrayed the title character in the film The Day of the Jackal ?"
"HUM:ind","Who was the first X-Man to die in battle ?"
"HUM:ind","Who is the President of Ghana ?"
"HUM:gr","What terrorist group was headed by Donald DeFreeze ?"
"HUM:ind","Who starred in the movie The War of the Worlds ?"
"HUM:ind","What actor , who had greatest fame on TV , became the father of triplets ?"
"HUM:title","What does Larry King do for a living ?"
"HUM:ind","Who shot Lee Harvey Oswald ?"
"HUM:ind","Who portrayed Renaud in Casablanca ?"
"HUM:gr","What rock group raised a ruckus at the White House by singing American Woman ?"
"HUM:ind","What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?"
"HUM:gr","What group was formed in 1969 after police met resistance from patrons at the Stonewall , a Greenwich Village gay bar ?"
"HUM:desc","Who was Confucius ?"
"HUM:ind","Who is currently the most popular singer in the world ?"
"HUM:gr","What company started out making pies , and wound up manufacturing plastic throwing toys ?"
"HUM:ind","Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?"
"HUM:ind","Who invented basketball ?"
"HUM:gr","What was the name of Humphrey Bogart 's club in Casablanca ?"
"HUM:gr","What U.S. Government agency registers trademarks ?"
"HUM:ind","What hockey player did Ronald Reagan joke he would swap Texas for ?"
"HUM:ind","What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?"
"HUM:gr","What are the five most popular Usenet groups ?"
"HUM:ind","Who domesticated the wild turkey ?"
"HUM:ind","What was the name of the US helicopter pilot shot down over North Korea ?"
"HUM:ind","Name the designer of the shoe that spawned millions of plastic imitations , known as ` jellies ' ."
"HUM:ind","Who is Olive Oyl 's brother ?"
"HUM:ind","What king boycotted Prince Charles 's wedding ?"
"HUM:title","What does Nicholas Cage do for a living ?"
"HUM:ind","What was the nickname of model Leslie Hornby ?"
"HUM:ind","Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?"
"HUM:ind","What woman was Time 's Man of the Year for 1952 ?"
"HUM:ind","Who wrote The Ugly Duckling ?"
"HUM:ind","Who designed London Bridge ?"
"HUM:ind","Who was considered to be the father of psychology ?"
"HUM:ind","Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?"
"HUM:ind","Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?"
"HUM:ind","Name of the lady the Great Gatsby pines for ?"
"HUM:ind","What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?"
"HUM:ind","Who said `` What contemptible scoundrel stole the cork from my lunch ? ''"
"HUM:gr","What kind of company is 7-Eleven ?"
"HUM:gr","What are the major companies that are part of Dow Jones ?"
"HUM:gr","What college did Joe Namath play football for ?"
"HUM:ind","Who was the 1st U.S. President ?"
"HUM:ind","Who played Maria in the film West Side Story ?"
"HUM:ind","Who bestowed great power upon Captain Britain ?"
"HUM:ind","What is the most common boy 's or girl 's name ?"
"HUM:ind","Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?"
"HUM:ind","Who did the Seven Mules block for ?"
"HUM:gr","What is the world 's largest distilling company ?"
"HUM:ind","What 's the name of the actress who starred in the movie , `` Silence of the Lambs '' ?"
"HUM:ind","Who did Napolean defeat at Jena and Auerstadt ?"
"HUM:ind","What British prime minister and U.S. president were seventh cousins once-removed ?"
"HUM:ind","What was the name of the Titanic 's captain ?"
"HUM:ind","Name of heroine in `` Scruples '' ?"
"HUM:ind","Who wrote The Godfather ?"
"HUM:ind","Which of the following TV newsmen was a Rhodes scholar ?"
"HUM:ind","What six-foot temperance advocate wielded her hatchet on saloons ?"
"HUM:ind","Who invented volleyball ?"
"HUM:gr","Name a ballet company Mikhail Baryshnikov has danced for ?"
"HUM:ind","Who led the Normans to victory in the Battle of Hastings ?"
"HUM:ind","What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?"
"HUM:ind","Who invented the horoscope ?"
"HUM:ind","What king was forced to agree to the Magna Carta ?"
"HUM:ind","What were Babe Ruth 's Christian names ?"
"HUM:ind","Who was the first elected mayor of Washington , D.C. ?"
"HUM:ind","Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?"
"HUM:ind","What is Alice Cooper 's real name ?"
"HUM:ind","Who invented television ?"
"HUM:ind","Name the person who burst through the screen in the Lite beer commercials ."
"HUM:ind","What U.S. vice-president killed Alexander Hamilton in a duel ?"
"HUM:ind","Who wrote `` Much Ado About Nothing '' ?"
"HUM:ind","What Louisiana Senator won a seat that had been held by his father and mother ?"
"HUM:ind","Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?"
"HUM:ind","What writer is famous for physically putting himself into the center of his subject matter ?"
"HUM:ind","Who 's the lead singer of the Led Zeppelin band ?"
"HUM:ind","In Dana 's `` Two Years Before the Mast , '' what seafarers lived in an abandoned oven on the beach at San Diego ?"
"HUM:ind","Who plays the cop in the movie `` Kindergarten Cop '' ?"
"HUM:ind","Who created Billy Pilgrim , a survivor of the Dresden firestorm ?"
"HUM:ind","Who is the richest woman in the world ?"
"HUM:title","What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?"
"HUM:ind","Who were the 1974 Oscar winners ?"
"HUM:gr","What kind of business is 7-Eleven ?"
"HUM:ind","Who wrote the book , `` Huckleberry Finn '' ?"
"HUM:ind","Who would you use the Heimlich maneuver on ?"
"HUM:ind","What radio , TV and movie character did Jackie Gleason and William Bendix play ?"
"HUM:ind","Name the U.S. Senate majority leader and the Speaker of the House ."
"HUM:gr","What name did football 's New York Titans adopt in 1963 ?"
"HUM:ind","What female suspect in the game of Clue is single ?"
"HUM:ind","Who owns CNN ?"
"HUM:ind","What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?"
"HUM:ind","What attorney-general ordered the closing of Alcatraz ?"
"HUM:ind","Who was the prophet of the Jewish people ?"
"HUM:ind","What is the most common name ?"
"HUM:ind","Who was the oldest U.S. president ?"
"HUM:gr","What diamond producer controls about 80% of the world 's diamonds ?"
"HUM:ind","Who is the prophet of the religion of Islam ?"
"HUM:ind","Who portrayed Maggio in the film From Here to Eternity ?"
"HUM:ind","Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck ."
"HUM:desc","Who was Picasso ?"
"HUM:ind","Who were the only two bald U.S. Presidents ?"
"HUM:ind","Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?"
"HUM:ind","What comedian was The Perfect Fool ?"
"HUM:ind","Who loved Flash Gordon besides Dale ?"
"HUM:ind","Who 's the only president buried in Washington"
"HUM:ind","Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?"
"HUM:ind","President Bush compared Saddam Hussein to whom ?"
"HUM:gr","What 's the name of Pittsburgh 's baseball team ?"
"HUM:ind","What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?"
"HUM:ind","Who created the character James Bond ?"
"HUM:ind","What British general surrendered to the colonial army at Saratoga ?"
"HUM:ind","What artist 's studio was the Bateau-Lavoir in Montmartre ?"
"HUM:ind","Who wrote the song , `` Silent Night '' ?"
"HUM:gr","What company is the largest Japanese ship builder ?"
"HUM:ind","Who wrote The Collector ?"
"HUM:gr","Which major diamond producer is based in South Africa ?"
"HUM:ind","Who was Samuel Johnsons 's friend and biographer ?"
"HUM:ind","What kind of women gave Sigmund Freud erotic dreams ?"
"HUM:ind","Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?"
"HUM:ind","Who played the father on `` Charles in Charge '' ?"
"HUM:title","What is Steve Rogers 's profession when he 's not Captain America ?"
"HUM:ind","Who are the top 10 richest people in the world ?"
"HUM:gr","What ethnic group introduced the idea of potlatch ?"
"HUM:ind","What actor was the first man to appear on the cover of McCall 's ?"
"HUM:gr","What Cruise Line does Kathie Lee Gifford advertise for ?"
"HUM:ind","Name the Four Horsemen of the Apocalypse ."
"HUM:ind","What female faith healer wrote the inspirational book I Believe in Miracles ?"
"HUM:desc","Who was Jinnah ?"
"HUM:ind","What famous husband-and-wife team did radio ads for Blue Nun wine ?"
"HUM:ind","Who tramped through Florida looking for the Fountain of Youth ?"
"HUM:gr","What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?"
"HUM:ind","Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?"
"HUM:ind","Who is the one Independent Member of Congress ?"
"HUM:gr","What is a society ruled by elders ?"
"HUM:ind","What two presidents of the U.S. published books of poetry ?"
"HUM:ind","Which of the Seven Dwarfs comes first alphabetically ?"
"HUM:ind","What professional cricketer 's son wrote The War of the Worlds in 1898 ?"
"HUM:ind","What English playwright penned : `` Where the bee sucks , so shall I '' ?"
"HUM:ind","What was Fred Astaire 's dancing partner 's name ?"
"HUM:ind","What heavyweight boxer was known as The Wild Bull of the Pampas ?"
"HUM:ind","What TV talk-show host lends his name to a line of men 's clothing ?"
"HUM:ind","Who invented the electric guitar ?"
"HUM:ind","Who is the President of Pergament ?"
"HUM:ind","What American naval officer broke Japan 's isolationist policy in 1853 ?"
"HUM:gr","Which police department made the all-time biggest cocaine bust in Ventura County ?"
"HUM:ind","Who gave us the `` Rolling Writer '' ?"
"HUM:ind","Who wrote The Secret Life of Walter Mitty ?"
"HUM:ind","Who is the head of the World Bank ?"
"HUM:ind","What is the most popular last name ?"
"HUM:ind","Who moderated the first Kennedy-Nixon TV debate ?"
"HUM:ind","Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?"
"HUM:ind","Who 's the only U.S. president to have won a Pulitzer Prize ?"
"HUM:desc","Who was Maria Theresa ?"
"HUM:title","What is Larry King 's occupation ?"
"HUM:ind","Who invented `` The Muppets '' ?"
"HUM:gr","Who are cartoondom 's Super Six ?"
"HUM:ind","What fool is not so wise To lose an oath to win a paradise ?"
"HUM:ind","What monarch signed the Magna Carta ?"
"HUM:gr","What corporation does Madonna advertise for ?"
"HUM:gr","What store does Martha Stewart advertise for ?"
"HUM:gr","Which police department made the largest cocaine seizure ever in Ventura County ?"
"HUM:ind","What Pope inaugurated Vatican International Radio ?"
"HUM:ind","What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?"
"HUM:gr","What company 's trademark was His Master 's Voice ?"
"HUM:ind","What Pope inaugurated Vatican International Radio ?"
"HUM:ind","What director made one silent and one sound version of The Ten Commandments ?"
"HUM:ind","Which presidents of the USA were Masons ?"
"HUM:ind","Who was the tallest U.S. president ?"
"HUM:ind","What character in The Beverly Hillbillies has the given names Daisy Moses ?"
"HUM:ind","What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?"
"HUM:ind","What president also became a supreme court justice ?"
"HUM:ind","Who was actress June Havoc 's legendary sister ?"
"HUM:ind","Who killed JFK ?"
"HUM:ind","Who was the star witness at the Senate Watergate hearings ?"
"HUM:ind","Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?"
"HUM:gr","Who made the rotary engine automobile ?"
"HUM:ind","What were the last names of gangsters Bonnie and Clyde ?"
"HUM:ind","Who invented panties ?"
"HUM:gr","What is Pittsburgh 's baseball team called ?"
"HUM:ind","What President had never held an elected office until he was elected to the White House ?"
"HUM:ind","Who is the richest person in the world ?"
"HUM:gr","What international organization was founded by Clara Barton ?"
"HUM:gr","What corporation does Madonna advertise for ?"
"HUM:ind","Who is buried in the great pyramid of Giza ?"
"HUM:ind","What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?"
"HUM:gr","What are the three most successful companies of our time ?"
"HUM:gr","What is the name of the company that manufactures the `` American Girl '' doll collection ?"
"HUM:ind","What is Michael Jackson 's father 's name ?"
"HUM:ind","Who was the girl in Peter Sellers 's soup ?"
"HUM:ind","What creative genius said : `` Everything comes to him who hustles while he waits '' ?"
"HUM:ind","Who was Ben Casey 's boss ?"
"HUM:ind","What multitalented Academy-award-winning director failed a college course in motion-picture production ?"
"HUM:ind","What wild and crazy guy wrote a book called Cruel Shoes ?"
"HUM:gr","What police force did Mack Sennett create ?"
"HUM:ind","Who was in Death of a Salesman original movie , not 1985 ?"
"HUM:ind","What is Dr. Ruth 's last name ?"
"HUM:ind","What 's the middle name of movie producer Joseph E. Levine ?"
"HUM:ind","Who told all in Ball Four ?"
"HUM:ind","Who followed Willy Brandt as chancellor of the Federal Republic of Germany ?"
"HUM:ind","What name does the world know Renaissance artist Kyriakos Theotokopoulos by ?"
"HUM:ind","Who is the president of Bolivia ?"
"HUM:ind","Who played the title role in The Romantic Englishwoman ?"
"HUM:ind","What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?"
"HUM:ind","Who made the deodorant that claimed that it `` actually builds up resistance to odor '' ?"
"HUM:ind","Who used AuH2O as an election slogan ?"
"HUM:ind","What painter popularized soup cans and Brillo soap pad boxes ?"
"HUM:ind","Who played Lucas McCain on The Rifleman ?"
"HUM:ind","Who was the only person convicted in the My Lai Massacre ?"
"HUM:gr","What was the name given the 6 , 500 German airforce troops that used the Spanish Civil War as a training exercise ?"
"HUM:gr","Rotary engine cars were made by what company ?"
"HUM:ind","Who was the lawyer who represented Randy Steven Craft ?"
"HUM:ind","What part did Benjamin Franklin play in the development of the newspaper in America ?"
"HUM:ind","Who is the prime minister of Australia ?"
"HUM:gr","What major league baseball team compiled the best won-lost record between 1957 and 1983 ?"
"HUM:ind","Who died with more than 1 , 000 U.S. patents to his credit ?"
"HUM:ind","What was the name of Randy Steven Craft 's lawyer ?"
"HUM:ind","Who won the first general election for President held in Malawi in May 1994 ?"
"HUM:ind","What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?"
"HUM:ind","What famous comic strip character died of acne ?"
"HUM:desc","Who is Zebulon Pike ?"
"HUM:ind","What has been the most common Christian name of U.S. presidents ?"
"HUM:ind","What English explorer discovered and named Virginia ?"
"HUM:gr","What people make up half the Soviet Union 's population ?"
"HUM:gr","Who used to make cars with rotary engines ?"
"HUM:desc","Who was Buffalo Bill ?"
